ID,USERZIPCODE,PLATFORMTYPE,URL,KEYWORDS,TAXONOMY,IS_HCP
79177,3060,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/decision-support-in-medicine/critical-care-medicine/respiratory-failure-from-acute-obstructive-lung-disease-acute-asthma-acute-exacerbation-of-chronic-obstructive-pulmonary-disease-acute-on-chronic-respiratory-failure-asthma-exacerbation-status-as/,'Critical Care|Cardiac|Refractory|Small|Pathology|prednisone|Cardiology|Gastroenterology|Neurology|Resuscitation|Lung|False|Status Asthmaticus|Embolism|Lung Diseases|Myocardial Ischemia|Endocrine|Rheumatology|Hematology|Tachycardia|Endotracheal Intubation|General|Diagnosis|Intubation|Total|congestive heart failure|Dermatology|Medicine|Heart Failure|Clinical|Chronic|Intrinsic|Critical Care Medicine|Urology|Deep Sedation|Health|Hypotension|Cardiovascular|Multiple Myeloma|Cardiac Output|Endotracheal|Asthma|Intravenous|Metabolic|Delivery|Congestive Heart Failure|Pulmonary Embolism|Oncology|Perfusion|Large|Methylprednisolone|Ophthalmology|Psychiatry',2084P0800X,1
97052,45387,'Online Learning Portal',https://www.goodrx.com/healthcare-access/patient-advocacy/patient-advocate-alternate-options,'Anesthesia|Physicians|Attitude|Nervous System|Thyroid Cancer|Allergens|Biopsy|Cardiovascular|Surgical|Asthma|Cardiac|Clinical|False|Medicine|Atrial Fibrillation|Autoimmune|Arthritis|Hereditary|Chronic|Trauma|Surgery|Hospitals|Health|Mental Health|Diagnosis|Delivery|Flu|Seasonal|Genetic|Digestive Tract|Aged|Child|Large|Psychological|Total|Elderly|Specialties|Small',2084N0402X,1
73551,49685,'Online Medical Journal',https://www.cancertherapyadvisor.com/home/decision-support-in-medicine/pediatrics/common-birthmarks/,Medicine|Cardiology|Dermatology|Surgery|Anesthesia|Sinus|Endocrine|Male|Pediatrics|Urology|Child|Neonatal|Small|Chronic|Newborn|Lung|General|Neoplasms|Female|Gastroenterology|Psychiatry|Cysts|Clinical|Laser|Ophthalmology|Neonates|Biopsy|Diagnosis|Oral|Surgical|False|Total|Rheumatology|Newborns|Congenital|Genetic|Infected|Trauma|Neurology|Oncology|Large,2084P0800X,1
83112,19002,'Online Medical Journal',https://www.rarediseaseadvisor.com/insights/sm-insights/systemic-mastocytosis-pregnancy/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rda,'Angioedema|Gastroenterology|Multiple Sclerosis|Clinical|False|Anesthesia|Bradycardia|Physicians|Health|Neoplastic|Dermatology|Obstetrics & Gynecology|Intensive Care|Thyroid Carcinoma|Urology|Hepatology|Biopsy|Hereditary|Delivery|Obstetric|Reproductive|Cardiology|Oncology|Allergens|Bone Marrow|Child|Neurology|Rheumatology|Large',2084P0800X,1
31672,12184,'Online Medical Journal',https://www.neurologyadvisor.com/uncategorized/reconsidering-lidocaine-as-an-acute-treatment-for-headache/,'Controlled|Nervous System|Urology|Cardiac|Refractory|Clinical|Sleep Disorders|Total|Medicine|Analgesia|Anesthesia|Central Nervous System Infections|General|Oncology|Intravenous|Cardiovascular|False|Cardiology|Surgery|Diagnosis|Delivery|Neurology',163WP0808X,1
53635,28202,'Online Medical Journal','https://www.medicalbag.com/?utm_source=newsletter&utm_medium=email&utm_campaign=NWLTR_MED_UPDT_071322_RM&hmEmail=OsfTAHaiBMux8kCvlGhkEw\%3D\%3D&hmSubId=&NID=1992071880','Genetic|Large|Autoimmune|Health|False|Abortion|Dermatology|Ophthalmology|Heart Failure|Technology|Trauma|Surgery|Flu|Clinical|Lung Abscess|Analgesia|Oncology|Lung|Rheumatoid|Cardiovascular|Anemia|Hereditary|Cardiology|Rheumatology|Abscess|Arthritis|Anesthesia|Lung Diseases|Medicine|Dermatitis|Biliary Tract|Congenital|Oral|Neurology|Molecular|Physicians|Liver|Asthma|Ruptured|Angioedema|Diagnosis|Gastroenterology|Psychiatry|Urology',207RC0000X,1
3494,60613,'Online Medical Journal',https://www.dermatologyadvisor.com/home/topics/dermatitis/atopic-dermatitis-risk-for-autoimmune-disorders/,'pain|disease|autoimmune|multiple sclerosis|graves disease|skin infections|general practitioners|spondylitis|skin disease|lupus|autoimmune disease|rheumatoid arthritis|oncology|cardiology|the|general|clinical|hematology|dermatology|arthritis|psoriasis|urology|diabetes|',207R00000X,1
49474,33197,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,207R00000X,1
4094,34691,'Online Medical Journal',https://www.neurologyadvisor.com/topics/alzheimers-disease-and-dementia/statins-dementia-risk-familial-hypercholesterolemia/,'Nervous System|Sleep Disorders|Aged|Genetic|Central Nervous System Infections|False|Total|Urology|General|Cardiovascular|Premature|Clinical|Cardiology|Neurology|Oncology|Medicine',2084N0400X,1
62282,85034,'Online Medical Journal',https://www.neurologyadvisor.com/topics/multiple-sclerosis/lavender-capsule-combats-fatigue-in-patients-with-multiple-sclerosis/,'False|Oncology|Small|Sleep Disorders|Neurology|Aged|General|Clinical|Acquired|Central Nervous System Infections|Multiple Sclerosis|Controlled|Nervous System|Urology|Medicine|Total|Cardiology',2084P0800X,1
61692,36606,'Online Medical Journal',https://www.cureus.com/articles/98184-biliary-duct-hamartomas-a-systematic-review,'Tachycardia|Trauma|Acquired|Neurological Surgery|Psychiatry|Polyneuropathy|Autoimmune|Bariatric Surgery|Congenital|Clinical|Dentistry|Radiography|Surgical|Intrahepatic|Small|Neoplastic|Papillary|Anesthesiology|Orthopedics|Medicine|Liver Transplantation|Transplantation|Cardiac|Chronic|Oral|Pathology|Cardiology|Nuclear Medicine|General Practice|Shock|Bile Ducts|Genetic|Large|Total|Dermatology|Physical Medicine & Rehabilitation|Preventive Medicine|Rheumatology|Lung|Thyroid Cancer|Male|Ophthalmology|Otolaryngology|Surgery|Physicians|Liver|Hamartoma|Health|Biopsy|Technology|False|Female|Oncology|Pancreas|Cysts|Specialties|Rehabilitation|Intravenous|Diagnosis|Preventive|Gastroenterology|Urology|Elderly|Emergency Medicine|Critical Care|Resuscitation|General|Tuberculosis|Infected|Neurology|Pediatrics',2084N0400X,1
31013,79109,'Online Medical Journal',https://www.rarediseaseadvisor.com/insights/sm-insights/systemic-mastocytosis-pregnancy/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rda&wtu_id_h=e922e4f4189330fe80379549a24a437b,'Angioedema|Gastroenterology|Multiple Sclerosis|Clinical|False|Anesthesia|Bradycardia|Physicians|Health|Neoplastic|Dermatology|Obstetrics & Gynecology|Intensive Care|Thyroid Carcinoma|Urology|Hepatology|Biopsy|Hereditary|Delivery|Obstetric|Reproductive|Cardiology|Oncology|Allergens|Bone Marrow|Child|Neurology|Rheumatology|Large',207Q00000X,1
58395,95037,'Online Medical Journal','https://www.medicalbag.com/?utm_source=newsletter&utm_medium=email&utm_campaign=NWLTR_MED_UPDT_070522_RM&hmEmail=tpE2adc6q79NrvlBxxlAR4bFgIvZ\%2BFiA&hmSubId=&NID=1861578361&elqTrackId=d6b5eb57b3084cfa877807f99748dab4&elq=b4bd093b0b5b441ab8469b56fbd45531&elqaid=719&elqat=1&elqCampaignId=501','Genetic|Large|Autoimmune|Health|False|Abortion|Dermatology|Ophthalmology|Heart Failure|Technology|Trauma|Surgery|Flu|Clinical|Lung Abscess|Analgesia|Oncology|Lung|Rheumatoid|Cardiovascular|Anemia|Hereditary|Cardiology|Rheumatology|Abscess|Arthritis|Anesthesia|Lung Diseases|Medicine|Dermatitis|Biliary Tract|Congenital|Oral|Neurology|Molecular|Physicians|Liver|Asthma|Ruptured|Angioedema|Diagnosis|Gastroenterology|Psychiatry|Urology',207RG0100X,1
72544,10010,'Online Medical Journal',https://www.medicalbag.com/,'Genetic|Large|Autoimmune|Health|False|Abortion|Dermatology|Ophthalmology|Heart Failure|Technology|Trauma|Surgery|Flu|Clinical|Lung Abscess|Analgesia|Oncology|Lung|Rheumatoid|Cardiovascular|Anemia|Hereditary|Cardiology|Rheumatology|Abscess|Arthritis|Anesthesia|Lung Diseases|Medicine|Dermatitis|Biliary Tract|Congenital|Oral|Neurology|Molecular|Physicians|Liver|Asthma|Ruptured|Angioedema|Diagnosis|Gastroenterology|Psychiatry|Urology',207N00000X,1
113112,17055,'Online Medical Journal',https://www.pulmonologyadvisor.com/hm-article-type/news/page/3/,'influenza|lung diseases|covid|pain|disease|critical care|health|covid-19|oncology|cardiology|copd|the|general|vaccine|clinical|hematology|dermatology|lung injury|urology|',2084N0400X,1
1923,99352,'Online Medical Journal',https://www.2minutemedicine.com/bnt162b2-safe-and-efficacious-in-children-5-to-11-years-of-age/,Controlled|Large|Acquired|Total|Clinical|Medicine|Physicians|Health|False|Hospitals|Small|Chronic|Psychological|Pediatrics|Aged|Specialties,207RG0100X,1
59137,20019,'Online Medical Journal',https://www.2minutemedicine.com/category/all/pulmonology/page/6/,'small|refractory|covid|nephrology|disease|nivolumab|health|covid-19|bronchopulmonary dysplasia|cough|oncology|cardiology|the|clinical|specialties|dermatology|pneumonia|hydrocortisone|pediatrics|surgery|',2080P0008X,1
66125,60615,'Online Medical Journal',https://www.2minutemedicine.com/the-rave-trial-rituximab-for-anca-associated-vasculitis-classics-series/,Hospitals|Large|False|Physicians|Total|General|Clinical|Chronic|Cardiology|Health|Oncology|Medicine|Controlled|Small,2084N0400X,1
23544,253091444,'Online Medical Journal',https://www.empr.com/home/news/fda-approves-otc-omeprazole-in-mini-capsule-form/?utm_source=newsletter&utm_medium=email&utm_campaign=mpr-dailydose-hay-20220528&cpn=&hmSubId=&hmEmail=DrG_5lRDie-_TcPKJlNXVx7-wZu_ebv40&NID=-1&c_id=&email_hash=15d8ebdb56bedb8fb9812ea7155112ec&dl=0&mpweb=1323-186650-2360528,Clinical|Medicine|Child|Cardiology|Ophthalmology|Diagnosis|Endocrine|Psychiatry|Oral|Metabolic|Urology|Technology|False|Gastroenterology|Oncology|Pediatrics|Health|Dermatology|Cardiovascular|Neurology|Rheumatology,207Q00000X,1
24437,20190,'Online Medical Journal','https://www.neurologyadvisor.com/topics/alzheimers-disease-and-dementia/impact-covid-19-pandemic-people-living-with-dementia-caregivers/?utm_source=newsletter&utm_medium=email&utm_campaign=NWLTR_NEU_UPDT_071122_JM&hmEmail=wUchDcZYxU6x8kCvlGhkEw\%3D\%3D&hmSubId=&NID=1386607281','Elderly|Health|Nervous System|Geriatric Medicine|Oncology|Health Services|Mental Health|False|Central Nervous System Infections|General|Infected|Clinical|Sleep Disorders|Medicine|Total|Cardiology|Neurology|Urology',2084N0400X,1
15947,78155,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,2084N0400X,1
17743,452383324,'Online Medical Journal',https://www.neurologyadvisor.com/topics/alzheimers-disease-and-dementia/statins-dementia-risk-familial-hypercholesterolemia/,'Nervous System|Sleep Disorders|Aged|Genetic|Central Nervous System Infections|False|Total|Urology|General|Cardiovascular|Premature|Clinical|Cardiology|Neurology|Oncology|Medicine',174400000X,1
7856,441226046,'Online Medical Journal',https://globalrph.com/medcalcs/warfarin-maintenance-dose-consult-tool/,'Dental|Total|Clinical|Pharmacology|Physicians|Health|Drug Therapy|Oncology|False',207RC0000X,1
30928,10028,'Online Medical Journal',https://www.pulmonologyadvisor.com/home/drug-database/,'Medicine|Tuberculosis|False|Oncology|Psychiatry|Clinical|Ophthalmology|Rheumatology|Gastroenterology|Critical Care|Asthma|Urology|Pulmonologists|Lung|Cardiology|Neurology|Health|Dermatology|Rhinitis|General',207RP1001X,1
29197,779574045,'Online Medical Journal',https://www.clinicaladvisor.com/home/dermatology-clinic/thick-ridges-and-valleys-found-on-a-newly-shaved-scalp-2/,Oncology|Medicine|Neurology|Ophthalmology|Pediatrics|Urology|General|False|Elderly|Hepatology|Asthma|Cardiology|Cardiovascular|Clinical|Dermatology|Orthopedics|Rheumatology|Diagnosis|Gastroenterology|Psychiatry|Surgery|Health,207Q00000X,1
102317,28546,'Online Medical Journal',https://www.empr.com/home/news/drugs-in-the-pipeline/pfizer-ends-development-of-vupanorsen-over-disappointing-results-safety-issues/,Technology|Urology|Controlled|Metabolic|Child|Endocrine|Oncology|Psychiatry|Liver|Neurology|Medicine|Health|Clinical|Oral|False|Dermatology|Cardiovascular|Diagnosis|Large|Gastroenterology|Ophthalmology|Cardiology|Pediatrics|Rheumatology,2084P0800X,1
34279,32207,'Online Medical Journal',https://www.2minutemedicine.com/the-accord-trial-intensive-glucose-control-associated-with-increased-mortality-classics-series/,'Anemia|Delivery|Oncology|Medicine|Diabetes Mellitus|Controlled|Cardiology|Large|Total|Heart Failure|Myocardial Infarction|Cardiovascular|False|Hospitals|Clinical|Premature|Physicians|Health|General|Small|Chronic',2084N0400X,1
53769,15212,'Online Medical Journal',https://www.cureus.com/articles/98184-biliary-duct-hamartomas-a-systematic-review,'Tachycardia|Trauma|Acquired|Neurological Surgery|Psychiatry|Polyneuropathy|Autoimmune|Bariatric Surgery|Congenital|Clinical|Dentistry|Radiography|Surgical|Intrahepatic|Small|Neoplastic|Papillary|Anesthesiology|Orthopedics|Medicine|Liver Transplantation|Transplantation|Cardiac|Chronic|Oral|Pathology|Cardiology|Nuclear Medicine|General Practice|Shock|Bile Ducts|Genetic|Large|Total|Dermatology|Physical Medicine & Rehabilitation|Preventive Medicine|Rheumatology|Lung|Thyroid Cancer|Male|Ophthalmology|Otolaryngology|Surgery|Physicians|Liver|Hamartoma|Health|Biopsy|Technology|False|Female|Oncology|Pancreas|Cysts|Specialties|Rehabilitation|Intravenous|Diagnosis|Preventive|Gastroenterology|Urology|Elderly|Emergency Medicine|Critical Care|Resuscitation|General|Tuberculosis|Infected|Neurology|Pediatrics',208000000X,1
4529,10011,'Online Medical Journal','https://allmedx.com/q/Antidepressant use and risk of adverse outcomes?utm_source=Email8084&utm_medium=email&utm_campaign=Email8084&em_tag=30248','covid|radiology|preventive medicine|critical care|neonatal|internal medicine|hepatology|pulmonary medicine|diabetes mellitus|interventional cardiology|oncology|nephrology|medical oncology|acs|general|acute coronary syndrome|induced|disease|health|covid-19|pain management|stroke|cardiology|cerebrovascular accident|dentist|the|vaccine|clinical|hematology|pe|pe|arrhythmia|transplantation|pediatrics|urology|depression|diabetes|hypertension|surgery|',2084P0800X,1
104977,11421,'Online Medical Journal',https://www.neurologyadvisor.com/topics/alzheimers-disease-and-dementia/impact-covid-19-pandemic-people-living-with-dementia-caregivers/,'Elderly|Health|Nervous System|Geriatric Medicine|Oncology|Health Services|Mental Health|False|Central Nervous System Infections|General|Infected|Clinical|Sleep Disorders|Medicine|Total|Cardiology|Neurology|Urology',2084P0800X,1
62750,63376,'Online Medical Journal',https://www.grantsformedical.com/grants-for-parents-with-a-disabled-child.html,'Mental Health|Hospitals|Physicians|Dental|Dermatology|Clinical|Health|Child|Dentistry|False|Surgery|Congenital|Small',207RH0003X,1
48565,37643,'Online Medical Journal',https://www.clinicaladvisor.com/home/dermatology-clinic/thick-ridges-and-valleys-found-on-a-newly-shaved-scalp-2/,Oncology|Medicine|Neurology|Ophthalmology|Pediatrics|Urology|General|False|Elderly|Hepatology|Asthma|Cardiology|Cardiovascular|Clinical|Dermatology|Orthopedics|Rheumatology|Diagnosis|Gastroenterology|Psychiatry|Surgery|Health,207Q00000X,1
35225,30318,'Online Medical Journal',https://www.rheumatologyadvisor.com/home/news/early-screening-and-management-of-cardiovascular-risk-factors-important-in-psoriatic-arthritis-and-ankylosing-spondylitis/?utm_source=jungroup&utm_medium=ppc&utm_campaign=traffic-drivers-rheum&rwdd=1,Arthritis|Urology|Oncology|Rheumatology|Clinical|Total|Medicine|Cardiology|Neurology|Cardiovascular|Gastroenterology|Psychiatry|General|Ophthalmology|False|Rheumatoid|Dermatology,2084N0402X,1
98050,87124,'Online Medical Journal',https://www.clinicaladvisor.com/home/dermatology-clinic/thick-ridges-and-valleys-found-on-a-newly-shaved-scalp-2/,Oncology|Medicine|Neurology|Ophthalmology|Pediatrics|Urology|General|False|Elderly|Hepatology|Asthma|Cardiology|Cardiovascular|Clinical|Dermatology|Orthopedics|Rheumatology|Diagnosis|Gastroenterology|Psychiatry|Surgery|Health,207T00000X,1
48041,15811641,'Online Medical Journal',https://www.clinicalpainadvisor.com/dea-drug-slang-code-words/drug-slang-code-words/,Chronic|Urology|Medicine|Total|General|Child|Controlled|Clinical|False|Dental|Synthetic|Cardiology,2084P0800X,1
79192,7661,'Online Medical Journal',https://www.neurologyadvisor.com/topics/alzheimers-disease-and-dementia/impact-covid-19-pandemic-people-living-with-dementia-caregivers/,'Elderly|Health|Nervous System|Geriatric Medicine|Oncology|Health Services|Mental Health|False|Central Nervous System Infections|General|Infected|Clinical|Sleep Disorders|Medicine|Total|Cardiology|Neurology|Urology',2084P0800X,1
51405,370675914,'Online Medical Journal',https://www.empr.com/drug/methocarbamol-750mg/#musculoskeletal-pain,Clinical|Pediatrics|Rheumatology|Urology|Child|Health|Diagnosis|False|Ophthalmology|Metabolic|Neurology|Medicine|Endocrine|Cardiology|Dermatology|Oncology|Physicians|Cardiovascular|Technology|Oral|Gastroenterology|Pharmacology|CNS|Psychiatry,2084N0400X,1
8513,494019396,'Online Medical Journal',https://globalrph.com/medcalcs/warfarin-maintenance-dose-consult-tool/,'Dental|Total|Clinical|Pharmacology|Physicians|Health|Drug Therapy|Oncology|False',363LF0000X,1
37158,35222,'Online Medical Journal',https://www.cureus.com/articles/39455-whats-the-risk-differentiating-risk-ratios-odds-ratios-and-hazard-ratios,'Rehabilitation|Transplantation|Clinical|Preventive|Oncology|Orthopedics|Otolaryngology|Preventive Medicine|Rheumatology|Surgery|Medicine|False|Oral|Pathology|Dermatology|Ophthalmology|Specialties|Controlled|Dentistry|Large|Total|Emergency Medicine|Technology|Operative|Surgical|Trauma|Urology|Small|Neurological Surgery|Psychiatry|Patient Care|Male|Physical Medicine & Rehabilitation|Resuscitation|General Practice|Health|General|Anesthesiology|Pediatrics|Cardiac Tamponade|Critical Care|Myocardial Infarction|Cardiac|Cardiology|Gastroenterology|Neurology|Nuclear Medicine',2084N0400X,1
26214,270128905,'Online Medical Journal',https://www.2minutemedicine.com/compression-sleeves-used-prophylactically-decrease-arm-swelling-after-breast-cancer-surgery/,'small|covid|chronic kidney disease|nephrology|disease|health|covid-19|swelling|oncology|cardiology|dissection|the|clinical|specialties|dermatology|pediatrics|surgery|',2084N0400X,1
