ID,IS_HCP,taxClass,TAXONOMY
141622,0,16,2084P0800X
141623,0,135,2084P0804X
141624,1,115,2084P0804X
141625,0,203,2084N0400X
141626,0,8,174400000X
141627,0,31,2084N0400X
141628,1,139,207Q00000X
141629,0,210,?
141630,1,51,2084B0040X
141631,1,113,174400000X
141632,1,222,?
141633,0,0,207R00000X
141634,0,685,?
141635,1,51,2084B0040X
141636,1,249,?
141637,1,504,?
141638,1,143,2084P0800X
141639,0,9,207Q00000X
141640,0,414,?
141641,0,3,207Q00000X
141642,0,35,363LP0200X
141643,0,928,?
141644,0,224,?
141645,1,808,?
141646,0,28,2084N0400X
141647,0,203,2084N0400X
141648,1,344,?
141649,1,930,?
141650,0,0,207R00000X
141651,0,134,2084P0800X
141652,0,2628,?
141653,0,0,207R00000X
141654,1,368,?
141655,0,9,207Q00000X
141656,0,9,207Q00000X
141657,0,33,2084P0800X
141658,0,103,207N00000X
141659,1,1341,?
141660,1,808,?
141661,0,9,207Q00000X
141662,0,223,?
141663,1,194,207RG0300X
141664,0,11,208000000X
141665,0,34,207RG0100X
141666,0,16,2084P0800X
141667,0,103,207N00000X
141668,1,222,?
141669,1,79,207Q00000X
141670,0,2629,?
141671,1,637,?
141672,0,16,2084P0800X
141673,1,29,207R00000X
141674,0,779,?
141675,1,73,207RP1001X
141676,0,0,207R00000X
141677,0,150,2084P0804X
141678,1,164,207R00000X
141679,1,42,2084N0400X
141680,0,298,?
141681,1,115,2084P0804X
141682,1,629,?
141683,1,115,2084P0804X
141684,1,115,2084P0804X
141685,0,696,?
141686,0,644,?
141687,0,2630,?
141688,0,690,?
141689,0,16,2084P0800X
141690,0,40,208000000X
141691,0,93,2084P0800X
141692,1,1741,?
141693,1,115,2084P0804X
141694,1,261,?
141695,0,56,207Q00000X
141696,0,15,207RG0100X
141697,0,125,207R00000X
141698,0,23,207RI0200X
141699,1,243,?
141700,0,237,?
141701,0,41,2084N0402X
141702,0,91,363A00000X
141703,0,150,2084P0804X
141704,0,130,207RX0202X
141705,0,9,207Q00000X
141706,0,3,207Q00000X
141707,1,454,?
141708,0,0,207R00000X
141709,0,2631,?
141710,0,9,207Q00000X
141711,0,439,?
141712,0,28,2084N0400X
141713,1,277,?
141714,0,27,208M00000X
141715,1,839,?
141716,0,15,207RG0100X
141717,0,301,?
141718,1,243,?
141719,0,55,2084N0400X
141720,1,29,207R00000X
141721,0,247,?
141722,0,327,?
141723,0,3,207Q00000X
141724,1,160,2084P0015X
141725,0,116,2084N0400X
141726,0,52,207Q00000X
141727,0,679,?
141728,0,91,363A00000X
141729,0,19,2084N0400X
141730,0,16,2084P0800X
141731,0,90,2084P0800X
141732,0,328,?
141733,0,16,2084P0800X
141734,1,2,2084N0400X
141735,0,40,208000000X
141736,0,373,?
141737,0,1330,?
141738,1,212,?
141739,1,1431,?
141740,0,22,2084N0400X
141741,0,16,2084P0800X
141742,1,564,?
141743,0,2632,?
141744,1,1938,?
141745,0,40,208000000X
141746,1,1247,?
141747,1,1058,?
141748,0,2633,?
141749,0,49,208000000X
141750,0,332,?
141751,0,16,2084P0800X
141752,0,313,?
141753,0,883,?
141754,0,171,363L00000X
141755,0,352,?
141756,0,28,2084N0400X
141757,0,16,2084P0800X
141758,0,159,2084N0400X
141759,0,139,207Q00000X
141760,1,1600,?
141761,0,521,?
141762,0,90,2084P0800X
141763,1,195,207RR0500X
141764,0,599,?
141765,1,66,174400000X
141766,1,793,?
141767,0,40,208000000X
141768,0,80,2084P0800X
141769,0,243,?
141770,0,178,207RI0200X
141771,1,291,?
141772,1,525,?
141773,0,31,2084N0400X
141774,0,134,2084P0800X
141775,1,343,?
141776,1,66,174400000X
141777,0,16,2084P0800X
141778,1,302,?
141779,0,414,?
141780,0,599,?
141781,1,575,?
141782,0,2634,?
141783,0,27,208M00000X
141784,0,23,207RI0200X
141785,0,93,2084P0800X
141786,0,32,2084P0800X
141787,0,86,207R00000X
141788,0,188,2084N0400X
141789,0,324,?
141790,0,135,2084P0804X
141791,0,242,?
141792,0,329,?
141793,0,16,2084P0800X
141794,0,24,2084N0400X
141795,1,458,?
141796,0,697,?
141797,1,193,207L00000X
141798,0,0,207R00000X
141799,0,0,207R00000X
141800,1,759,?
141801,1,147,207RR0500X
141802,1,437,?
141803,0,49,208000000X
141804,1,345,?
141805,0,93,2084P0800X
141806,1,510,?
141807,1,1220,?
141808,0,116,2084N0400X
141809,0,91,363A00000X
141810,1,901,?
141811,1,72,2084N0400X
141812,0,630,?
141813,0,16,2084P0800X
141814,0,0,207R00000X
141815,0,3,207Q00000X
141816,0,159,2084N0400X
141817,1,2635,?
141818,0,15,207RG0100X
141819,0,2636,?
141820,0,3,207Q00000X
141821,0,27,208M00000X
141822,0,283,?
141823,0,697,?
141824,0,20,2084P0800X
141825,1,2637,?
141826,0,511,?
141827,0,0,207R00000X
141828,0,80,2084P0800X
141829,0,49,208000000X
141830,0,1073,?
141831,0,61,2084N0400X
141832,0,132,207RH0003X
141833,0,772,?
141834,0,283,?
141835,0,435,?
141836,1,1418,?
141837,0,187,207R00000X
141838,0,150,2084P0804X
141839,0,809,?
141840,1,2638,?
141841,0,3,207Q00000X
141842,1,2639,?
141843,1,424,?
141844,1,178,207RI0200X
141845,0,2640,?
141846,0,0,207R00000X
141847,0,34,207RG0100X
141848,1,42,2084N0400X
141849,0,362,?
141850,1,90,2084P0800X
141851,1,461,?
141852,1,92,2084P0800X
141853,1,2445,?
141854,0,88,2084A2900X
141855,1,92,2084P0800X
141856,0,9,207Q00000X
141857,0,9,207Q00000X
141858,1,92,2084P0800X
141859,0,187,207R00000X
141860,0,3,207Q00000X
141861,0,3,207Q00000X
141862,0,15,207RG0100X
141863,0,578,?
141864,0,15,207RG0100X
141865,0,3,207Q00000X
141866,0,16,2084P0800X
141867,1,116,2084N0400X
141868,0,243,?
141869,0,125,207R00000X
141870,1,2123,?
141871,0,178,207RI0200X
141872,1,212,?
141873,0,988,?
141874,0,0,207R00000X
141875,0,16,2084P0800X
141876,0,317,?
141877,1,2641,?
141878,0,16,2084P0800X
141879,0,2017,?
141880,0,150,2084P0804X
141881,0,171,363L00000X
141882,1,441,?
141883,1,2642,?
141884,0,27,208M00000X
141885,1,7,2084N0400X
141886,0,35,363LP0200X
141887,0,210,?
141888,1,988,?
141889,0,109,207RI0011X
141890,1,871,?
141891,1,374,?
141892,1,469,?
141893,1,541,?
141894,0,0,207R00000X
141895,0,2643,?
141896,1,2644,?
141897,0,588,?
141898,0,103,207N00000X
141899,1,130,207RX0202X
141900,0,15,207RG0100X
141901,1,143,2084P0800X
141902,0,3,207Q00000X
141903,1,141,2084N0400X
141904,1,701,?
141905,0,49,208000000X
141906,1,1184,?
141907,1,721,?
141908,0,14,207W00000X
141909,0,3,207Q00000X
141910,0,519,?
141911,0,80,2084P0800X
141912,0,86,207R00000X
141913,0,11,208000000X
141914,0,414,?
141915,1,115,2084P0804X
141916,1,95,207P00000X
141917,0,603,?
141918,0,16,2084P0800X
141919,1,2645,?
141920,0,23,207RI0200X
141921,0,49,208000000X
141922,0,20,2084P0800X
141923,0,49,208000000X
141924,1,752,?
141925,0,2608,?
141926,1,2646,?
141927,0,237,?
141928,0,3,207Q00000X
141929,0,1348,?
141930,0,16,2084P0800X
141931,0,828,?
141932,0,1457,?
141933,0,49,208000000X
141934,0,630,?
141935,0,332,?
141936,1,264,?
141937,1,1025,?
141938,0,93,2084P0800X
141939,0,329,?
141940,0,223,?
141941,0,165,207V00000X
141942,0,11,208000000X
141943,1,2204,?
141944,0,689,?
141945,0,550,?
141946,1,212,?
141947,0,90,2084P0800X
141948,0,0,207R00000X
141949,0,484,?
141950,1,364,?
141951,0,206,207R00000X
141952,0,15,207RG0100X
141953,1,72,2084N0400X
141954,1,143,2084P0800X
141955,0,40,208000000X
141956,1,357,?
141957,0,646,?
141958,1,29,207R00000X
141959,0,90,2084P0800X
141960,0,16,2084P0800X
141961,1,493,?
141962,1,236,?
141963,0,469,?
141964,0,20,2084P0800X
141965,1,401,?
141966,0,1109,?
141967,0,61,2084N0400X
141968,0,134,2084P0800X
141969,0,61,2084N0400X
141970,0,134,2084P0800X
141971,0,27,208M00000X
141972,0,134,2084P0800X
141973,1,507,?
141974,0,15,207RG0100X
141975,0,16,2084P0800X
141976,0,0,207R00000X
141977,0,80,2084P0800X
141978,0,329,?
141979,0,20,2084P0800X
141980,1,90,2084P0800X
141981,0,129,207RP1001X
141982,1,1021,?
141983,1,2647,?
141984,0,90,2084P0800X
141985,1,1410,?
141986,1,969,?
141987,0,35,363LP0200X
141988,0,49,208000000X
141989,1,73,207RP1001X
141990,0,247,?
141991,0,829,?
141992,0,80,2084P0800X
141993,1,116,2084N0400X
141994,0,3,207Q00000X
141995,1,114,2084P0800X
141996,1,90,2084P0800X
141997,0,309,?
141998,1,164,207R00000X
141999,0,34,207RG0100X
142000,0,1327,?
142001,1,347,?
142002,1,729,?
142003,1,7,2084N0400X
142004,0,519,?
142005,0,210,?
142006,0,11,208000000X
142007,0,28,2084N0400X
142008,1,2648,?
142009,0,21,2084N0400X
142010,0,519,?
142011,1,2649,?
142012,0,9,207Q00000X
142013,0,0,207R00000X
142014,0,584,?
142015,0,329,?
142016,1,2,2084N0400X
142017,0,16,2084P0800X
142018,0,103,207N00000X
142019,0,247,?
142020,1,493,?
142021,1,92,2084P0800X
142022,0,31,2084N0400X
142023,0,16,2084P0800X
142024,0,150,2084P0804X
142025,0,2650,?
142026,0,290,?
142027,0,187,207R00000X
142028,1,66,174400000X
142029,0,2573,?
142030,1,1444,?
142031,0,329,?
142032,0,266,?
142033,0,242,?
142034,1,90,2084P0800X
142035,0,15,207RG0100X
142036,1,348,?
142037,0,230,?
142038,1,25,2084P0800X
142039,0,135,2084P0804X
142040,0,20,2084P0800X
142041,1,2651,?
142042,1,243,?
142043,0,206,207R00000X
142044,1,92,2084P0800X
142045,1,160,2084P0015X
142046,0,874,?
142047,0,329,?
142048,1,25,2084P0800X
142049,0,185,207Q00000X
142050,1,46,2084N0400X
142051,0,409,?
142052,0,98,207Q00000X
142053,0,16,2084P0800X
142054,1,114,2084P0800X
142055,0,15,207RG0100X
142056,0,560,?
142057,0,0,207R00000X
142058,0,9,207Q00000X
142059,0,439,?
142060,0,88,2084A2900X
142061,0,155,207T00000X
142062,0,3,207Q00000X
142063,0,2652,?
142064,1,147,207RR0500X
142065,1,1431,?
142066,0,0,207R00000X
142067,1,141,2084N0400X
142068,0,284,?
142069,0,116,2084N0400X
142070,1,616,?
142071,1,60,2084N0400X
142072,0,27,208M00000X
142073,1,46,2084N0400X
142074,0,40,208000000X
142075,0,16,2084P0800X
142076,1,232,?
142077,0,333,?
142078,0,20,2084P0800X
142079,1,160,2084P0015X
142080,0,1411,?
142081,1,29,207R00000X
142082,1,115,2084P0804X
142083,0,16,2084P0800X
142084,0,33,2084P0800X
142085,1,2653,?
142086,1,51,2084B0040X
142087,0,139,207Q00000X
142088,0,16,2084P0800X
142089,0,38,207RE0101X
142090,1,164,207R00000X
142091,1,264,?
142092,1,59,2084N0402X
142093,0,357,?
142094,0,0,207R00000X
142095,0,187,207R00000X
142096,0,191,2084P0800X
142097,0,90,2084P0800X
142098,0,9,207Q00000X
142099,1,89,2084P0800X
142100,1,2079,?
142101,0,14,207W00000X
142102,0,15,207RG0100X
142103,1,485,?
142104,0,9,207Q00000X
142105,1,47,2084N0600X
142106,0,324,?
142107,1,734,?
142108,0,2654,?
142109,1,257,?
142110,0,1428,?
142111,0,203,2084N0400X
142112,0,15,207RG0100X
142113,0,329,?
142114,1,907,?
142115,1,147,207RR0500X
142116,1,115,2084P0804X
142117,1,90,2084P0800X
142118,0,49,208000000X
142119,0,31,2084N0400X
142120,0,41,2084N0402X
142121,0,16,2084P0800X
142122,0,9,207Q00000X
142123,1,193,207L00000X
142124,1,933,?
142125,0,2655,?
142126,0,19,2084N0400X
142127,0,130,207RX0202X
142128,1,574,?
142129,0,128,207R00000X
142130,0,0,207R00000X
142131,0,971,?
142132,0,286,?
142133,0,80,2084P0800X
142134,0,103,207N00000X
142135,1,607,?
142136,1,90,2084P0800X
142137,0,0,207R00000X
142138,1,115,2084P0804X
142139,0,23,207RI0200X
142140,0,134,2084P0800X
142141,1,1309,?
142142,1,141,2084N0400X
142143,1,1341,?
142144,0,187,207R00000X
142145,0,61,2084N0400X
142146,0,414,?
142147,0,175,207N00000X
142148,0,758,?
142149,1,2656,?
142150,0,748,?
142151,0,320,?
142152,0,139,207Q00000X
142153,0,116,2084N0400X
142154,1,564,?
142155,1,59,2084N0402X
142156,1,141,2084N0400X
142157,0,94,2084N0400X
142158,0,61,2084N0400X
142159,0,86,207R00000X
142160,0,139,207Q00000X
142161,0,16,2084P0800X
142162,0,530,?
142163,0,0,207R00000X
142164,0,234,?
142165,0,28,2084N0400X
142166,1,1075,?
142167,0,301,?
142168,0,93,2084P0800X
142169,0,28,2084N0400X
142170,1,59,2084N0402X
142171,1,1464,?
142172,0,3,207Q00000X
142173,0,877,?
142174,1,66,174400000X
142175,0,1495,?
142176,1,2187,?
142177,0,0,207R00000X
142178,0,61,2084N0400X
142179,0,550,?
142180,0,16,2084P0800X
142181,0,3,207Q00000X
142182,0,298,?
142183,0,3,207Q00000X
142184,1,42,2084N0400X
142185,1,59,2084N0402X
142186,1,59,2084N0402X
142187,1,7,2084N0400X
142188,0,15,207RG0100X
142189,0,687,?
142190,0,16,2084P0800X
142191,0,863,?
142192,1,52,207Q00000X
142193,0,5,2084P0800X
142194,0,0,207R00000X
142195,0,206,207R00000X
142196,0,0,207R00000X
142197,0,3,207Q00000X
142198,1,839,?
142199,0,40,208000000X
142200,1,147,207RR0500X
142201,0,0,207R00000X
142202,1,92,2084P0800X
142203,0,6,2085R0203X
142204,0,28,2084N0400X
142205,0,15,207RG0100X
142206,0,19,2084N0400X
142207,0,204,207R00000X
142208,1,73,207RP1001X
142209,0,16,2084P0800X
142210,1,1496,?
142211,0,9,207Q00000X
142212,0,477,?
142213,0,320,?
142214,0,13,207R00000X
142215,1,1382,?
142216,0,2657,?
142217,1,128,207R00000X
142218,0,139,207Q00000X
142219,0,0,207R00000X
142220,0,237,?
142221,1,222,?
142222,1,228,?
142223,1,1934,?
142224,1,29,207R00000X
142225,0,283,?
142226,1,616,?
142227,0,174,207R00000X
142228,0,35,363LP0200X
142229,0,279,?
142230,1,29,207R00000X
142231,0,132,207RH0003X
142232,0,3,207Q00000X
142233,1,160,2084P0015X
142234,0,281,?
142235,0,191,2084P0800X
142236,1,90,2084P0800X
142237,0,0,207R00000X
142238,1,196,2084P0800X
142239,0,49,208000000X
142240,0,2658,?
142241,0,0,207R00000X
142242,1,115,2084P0804X
142243,0,19,2084N0400X
142244,1,629,?
142245,0,35,363LP0200X
142246,0,361,?
142247,0,9,207Q00000X
142248,0,9,207Q00000X
142249,0,0,207R00000X
142250,0,0,207R00000X
142251,0,477,?
142252,0,24,2084N0400X
142253,0,602,?
142254,1,73,207RP1001X
142255,0,86,207R00000X
142256,0,390,?
142257,0,19,2084N0400X
142258,1,307,?
142259,0,2659,?
142260,0,28,2084N0400X
142261,0,90,2084P0800X
142262,0,9,207Q00000X
142263,1,701,?
142264,1,29,207R00000X
142265,0,116,2084N0400X
142266,0,237,?
142267,1,2091,?
142268,1,2477,?
142269,0,27,208M00000X
142270,0,26,2084P0800X
142271,1,439,?
142272,0,240,?
142273,1,1092,?
142274,0,468,?
142275,0,67,207RH0003X
142276,0,86,207R00000X
142277,0,242,?
142278,0,37,363A00000X
142279,1,1446,?
142280,0,242,?
142281,1,113,174400000X
142282,0,447,?
142283,0,2660,?
142284,0,320,?
142285,0,283,?
142286,0,1210,?
142287,0,1124,?
142288,0,127,2084N0400X
142289,1,29,207R00000X
142290,1,469,?
142291,0,935,?
142292,0,279,?
142293,0,209,?
142294,1,1075,?
142295,0,203,2084N0400X
142296,0,247,?
142297,0,135,2084P0804X
142298,0,3,207Q00000X
142299,1,1092,?
142300,0,49,208000000X
142301,1,29,207R00000X
142302,1,46,2084N0400X
142303,1,147,207RR0500X
142304,1,747,?
142305,0,393,?
142306,1,147,207RR0500X
142307,0,765,?
142308,0,477,?
142309,1,116,2084N0400X
142310,0,2661,?
142311,1,597,?
142312,0,283,?
142313,0,150,2084P0804X
142314,1,2088,?
142315,1,115,2084P0804X
142316,1,386,?
142317,0,0,207R00000X
142318,0,20,2084P0800X
142319,0,15,207RG0100X
142320,0,135,2084P0804X
142321,1,92,2084P0800X
142322,1,840,?
142323,0,1106,?
142324,1,143,2084P0800X
142325,1,7,2084N0400X
142326,0,9,207Q00000X
142327,0,116,2084N0400X
142328,1,116,2084N0400X
142329,0,35,363LP0200X
142330,0,3,207Q00000X
142331,0,9,207Q00000X
142332,0,15,207RG0100X
142333,0,35,363LP0200X
142334,0,16,2084P0800X
142335,0,361,?
142336,1,493,?
142337,0,653,?
142338,0,31,2084N0400X
142339,1,233,?
142340,1,2222,?
142341,0,123,2084N0400X
142342,0,9,207Q00000X
142343,1,1791,?
142344,1,72,2084N0400X
142345,0,86,207R00000X
142346,0,3,207Q00000X
142347,0,70,207RC0000X
142348,0,1678,?
142349,0,86,207R00000X
142350,0,9,207Q00000X
142351,0,134,2084P0800X
142352,0,139,207Q00000X
142353,1,2248,?
142354,1,2662,?
142355,0,2663,?
142356,1,160,2084P0015X
142357,0,150,2084P0804X
142358,0,19,2084N0400X
142359,1,2664,?
142360,0,16,2084P0800X
142361,0,175,207N00000X
142362,1,2665,?
142363,0,1052,?
142364,1,381,?
142365,0,9,207Q00000X
142366,0,2666,?
142367,0,98,207Q00000X
142368,0,11,208000000X
142369,1,2667,?
142370,1,243,?
142371,0,150,2084P0804X
142372,0,748,?
142373,1,1287,?
142374,1,222,?
142375,0,9,207Q00000X
142376,1,29,207R00000X
142377,0,28,2084N0400X
142378,1,17,2084P0800X
142379,1,158,2084P0800X
142380,0,0,207R00000X
142381,0,689,?
142382,1,762,?
142383,0,15,207RG0100X
142384,1,342,?
142385,0,40,208000000X
142386,0,155,207T00000X
142387,0,365,?
142388,1,2343,?
142389,0,443,?
142390,0,91,363A00000X
142391,1,46,2084N0400X
142392,0,1634,?
142393,0,240,?
142394,0,38,207RE0101X
142395,0,1,2084N0400X
142396,1,2668,?
142397,1,7,2084N0400X
142398,0,1817,?
142399,0,31,2084N0400X
142400,0,31,2084N0400X
142401,0,103,207N00000X
142402,1,1813,?
142403,1,29,207R00000X
142404,0,80,2084P0800X
142405,1,2613,?
142406,1,42,2084N0400X
142407,0,150,2084P0804X
142408,0,28,2084N0400X
142409,0,279,?
142410,0,0,207R00000X
142411,0,16,2084P0800X
142412,0,0,207R00000X
142413,0,284,?
142414,0,666,?
142415,0,144,207R00000X
142416,0,48,2084P0800X
142417,0,28,2084N0400X
142418,0,23,207RI0200X
142419,0,1171,?
142420,1,90,2084P0800X
142421,0,90,2084P0800X
142422,0,452,?
142423,0,3,207Q00000X
142424,0,48,2084P0800X
142425,0,3,207Q00000X
142426,1,73,207RP1001X
142427,0,3,207Q00000X
142428,0,16,2084P0800X
142429,0,129,207RP1001X
142430,0,0,207R00000X
142431,1,114,2084P0800X
142432,0,3,207Q00000X
142433,0,190,2084N0400X
142434,0,54,2084N0400X
142435,0,9,207Q00000X
142436,0,16,2084P0800X
142437,0,90,2084P0800X
142438,1,158,2084P0800X
142439,0,28,2084N0400X
142440,1,101,2084P0800X
142441,0,16,2084P0800X
142442,0,98,207Q00000X
142443,0,135,2084P0804X
142444,1,1203,?
142445,1,724,?
142446,0,9,207Q00000X
142447,0,40,208000000X
142448,0,94,2084N0400X
142449,0,40,208000000X
142450,0,49,208000000X
142451,1,838,?
142452,0,185,207Q00000X
142453,0,129,207RP1001X
142454,0,129,207RP1001X
142455,0,98,207Q00000X
142456,0,86,207R00000X
142457,1,66,174400000X
142458,0,206,207R00000X
142459,1,256,?
142460,1,510,?
142461,0,20,2084P0800X
142462,1,231,?
142463,0,223,?
142464,0,129,207RP1001X
142465,0,98,207Q00000X
142466,1,7,2084N0400X
142467,1,294,?
142468,0,3,207Q00000X
142469,0,132,207RH0003X
142470,0,129,207RP1001X
142471,1,205,207Q00000X
142472,0,318,?
142473,0,9,207Q00000X
142474,0,332,?
142475,1,85,207Q00000X
142476,0,55,2084N0400X
142477,0,33,2084P0800X
142478,0,98,207Q00000X
142479,0,23,207RI0200X
142480,1,456,?
142481,1,141,2084N0400X
142482,0,223,?
142483,0,2669,?
142484,1,212,?
142485,0,825,?
142486,0,23,207RI0200X
142487,0,1115,?
142488,0,320,?
142489,0,90,2084P0800X
142490,0,20,2084P0800X
142491,0,2670,?
142492,1,114,2084P0800X
142493,1,160,2084P0015X
142494,0,86,207R00000X
142495,1,79,207Q00000X
142496,0,49,208000000X
142497,0,16,2084P0800X
142498,0,468,?
142499,0,726,?
142500,0,49,208000000X
142501,0,16,2084P0800X
142502,1,581,?
142503,0,2671,?
142504,0,0,207R00000X
142505,0,2134,?
142506,0,135,2084P0804X
142507,1,219,?
142508,0,13,207R00000X
142509,0,1199,?
142510,0,103,207N00000X
142511,0,607,?
142512,0,146,207QS0010X
142513,0,31,2084N0400X
142514,0,40,208000000X
142515,1,128,207R00000X
142516,0,5,2084P0800X
142517,0,0,207R00000X
142518,0,16,2084P0800X
142519,0,0,207R00000X
142520,1,115,2084P0804X
142521,1,136,2084P0804X
142522,1,1490,?
142523,0,210,?
142524,0,16,2084P0800X
142525,0,210,?
142526,1,555,?
142527,0,125,207R00000X
142528,1,66,174400000X
142529,0,3,207Q00000X
142530,0,208,?
142531,1,344,?
142532,0,80,2084P0800X
142533,1,222,?
142534,0,192,207Q00000X
142535,0,2672,?
142536,0,80,2084P0800X
142537,1,2673,?
142538,1,59,2084N0402X
142539,0,1338,?
142540,0,242,?
142541,0,134,2084P0800X
142542,0,579,?
142543,0,3,207Q00000X
142544,0,90,2084P0800X
142545,0,216,?
142546,0,390,?
142547,0,132,207RH0003X
142548,1,671,?
142549,1,94,2084N0400X
142550,0,93,2084P0800X
142551,0,1537,?
142552,0,9,207Q00000X
142553,1,99,207P00000X
142554,0,443,?
142555,0,90,2084P0800X
142556,0,16,2084P0800X
142557,1,264,?
142558,0,23,207RI0200X
142559,1,212,?
142560,0,5,2084P0800X
142561,0,192,207Q00000X
142562,1,883,?
142563,0,208,?
142564,1,115,2084P0804X
142565,0,11,208000000X
142566,0,1204,?
142567,0,16,2084P0800X
142568,1,46,2084N0400X
142569,0,242,?
142570,0,31,2084N0400X
142571,0,328,?
142572,0,190,2084N0400X
142573,1,786,?
142574,1,143,2084P0800X
142575,0,90,2084P0800X
142576,0,28,2084N0400X
142577,0,23,207RI0200X
142578,1,2674,?
142579,0,3,207Q00000X
142580,1,59,2084N0402X
142581,1,533,?
142582,0,240,?
142583,0,2080,?
142584,1,139,207Q00000X
142585,1,141,2084N0400X
142586,0,155,207T00000X
142587,0,309,?
142588,1,193,207L00000X
142589,1,262,?
142590,1,2675,?
142591,1,116,2084N0400X
142592,0,80,2084P0800X
142593,0,0,207R00000X
142594,0,263,?
142595,0,0,207R00000X
142596,1,115,2084P0804X
142597,0,0,207R00000X
142598,0,35,363LP0200X
142599,1,115,2084P0804X
142600,0,125,207R00000X
142601,0,37,363A00000X
142602,0,439,?
142603,1,2013,?
142604,0,98,207Q00000X
142605,1,320,?
142606,0,28,2084N0400X
142607,1,547,?
142608,1,95,207P00000X
142609,1,1288,?
142610,0,27,208M00000X
142611,0,599,?
142612,0,0,207R00000X
142613,0,864,?
142614,0,579,?
142615,0,34,207RG0100X
142616,1,116,2084N0400X
142617,1,386,?
142618,0,210,?
142619,0,23,207RI0200X
142620,1,1342,?
142621,0,191,2084P0800X
142622,0,139,207Q00000X
142623,0,309,?
142624,0,139,207Q00000X
142625,0,49,208000000X
142626,1,7,2084N0400X
142627,0,328,?
142628,0,61,2084N0400X
142629,1,51,2084B0040X
142630,1,42,2084N0400X
142631,1,1909,?
142632,0,712,?
142633,1,637,?
142634,1,7,2084N0400X
142635,0,103,207N00000X
142636,0,2300,?
142637,0,70,207RC0000X
142638,1,2,2084N0400X
142639,0,27,208M00000X
142640,1,59,2084N0402X
142641,0,203,2084N0400X
142642,0,2676,?
142643,0,134,2084P0800X
142644,1,139,207Q00000X
142645,0,13,207R00000X
142646,0,103,207N00000X
142647,1,114,2084P0800X
142648,0,206,207R00000X
142649,0,328,?
142650,0,1368,?
142651,1,29,207R00000X
142652,0,474,?
142653,0,2677,?
142654,1,695,?
142655,0,90,2084P0800X
142656,1,1467,?
142657,0,26,2084P0800X
142658,0,49,208000000X
142659,0,123,2084N0400X
142660,1,73,207RP1001X
142661,0,24,2084N0400X
142662,0,329,?
142663,1,2678,?
142664,0,150,2084P0804X
142665,1,2174,?
142666,1,115,2084P0804X
142667,0,49,208000000X
142668,0,80,2084P0800X
142669,0,16,2084P0800X
142670,1,46,2084N0400X
142671,0,15,207RG0100X
142672,0,5,2084P0800X
142673,1,2086,?
142674,0,550,?
142675,1,357,?
142676,0,93,2084P0800X
142677,1,2679,?
142678,0,23,207RI0200X
142679,0,190,2084N0400X
142680,1,1590,?
142681,0,190,2084N0400X
142682,0,955,?
142683,0,135,2084P0804X
142684,1,1183,?
142685,1,439,?
142686,1,46,2084N0400X
142687,0,206,207R00000X
142688,0,328,?
142689,1,46,2084N0400X
142690,0,653,?
142691,0,15,207RG0100X
142692,1,2680,?
142693,0,20,2084P0800X
142694,0,6,2085R0203X
142695,0,5,2084P0800X
142696,1,257,?
142697,0,1096,?
142698,1,236,?
